year,cause_group,age_group,deaths,source
2023,"48- Malformaciones congénitas, deformidades y anomalías cromosómicas",col_10,0,INEC_CR_2023_C4
2023,"48- Malformaciones congénitas, deformidades y anomalías cromosómicas",col_11,0,INEC_CR_2023_C4
2023,49- Ciertas afecciones originadas en el período perinatal,col_1,215,INEC_CR_2023_C4
2023,49- Ciertas afecciones originadas en el período perinatal,Menos de,215,INEC_CR_2023_C4
2023,49- Ciertas afecciones originadas en el período perinatal,1 - 14,0,INEC_CR_2023_C4
2023,49- Ciertas afecciones originadas en el período perinatal,15 - 64,0,INEC_CR_2023_C4
2023,49- Ciertas afecciones originadas en el período perinatal,65 años,0,INEC_CR_2023_C4
2023,49- Ciertas afecciones originadas en el período perinatal,Ignorada,0,INEC_CR_2023_C4
2023,49- Ciertas afecciones originadas en el período perinatal,col_7,0,INEC_CR_2023_C4
2023,49- Ciertas afecciones originadas en el período perinatal,col_8,0,INEC_CR_2023_C4
2023,49- Ciertas afecciones originadas en el período perinatal,col_9,0,INEC_CR_2023_C4
2023,49- Ciertas afecciones originadas en el período perinatal,col_10,0,INEC_CR_2023_C4
2023,49- Ciertas afecciones originadas en el período perinatal,col_11,0,INEC_CR_2023_C4
2023,"50- Signos, síntomas y estados morbosos mal definidos",col_1,501,INEC_CR_2023_C4
2023,"50- Signos, síntomas y estados morbosos mal definidos",Menos de,14,INEC_CR_2023_C4
2023,"50- Signos, síntomas y estados morbosos mal definidos",1 - 14,17,INEC_CR_2023_C4
2023,"50- Signos, síntomas y estados morbosos mal definidos",15 - 64,308,INEC_CR_2023_C4
2023,"50- Signos, síntomas y estados morbosos mal definidos",65 años,148,INEC_CR_2023_C4
2023,"50- Signos, síntomas y estados morbosos mal definidos",Ignorada,14,INEC_CR_2023_C4
2023,"50- Signos, síntomas y estados morbosos mal definidos",col_7,0,INEC_CR_2023_C4
2023,"50- Signos, síntomas y estados morbosos mal definidos",col_8,0,INEC_CR_2023_C4
2023,"50- Signos, síntomas y estados morbosos mal definidos",col_9,0,INEC_CR_2023_C4
2023,"50- Signos, síntomas y estados morbosos mal definidos",col_10,0,INEC_CR_2023_C4
2023,"50- Signos, síntomas y estados morbosos mal definidos",col_11,0,INEC_CR_2023_C4
2023,51-  Accidentes de transporte,col_1,931,INEC_CR_2023_C4
2023,51-  Accidentes de transporte,Menos de,1,INEC_CR_2023_C4
2023,51-  Accidentes de transporte,1 - 14,19,INEC_CR_2023_C4
2023,51-  Accidentes de transporte,15 - 64,793,INEC_CR_2023_C4
2023,51-  Accidentes de transporte,65 años,118,INEC_CR_2023_C4
2023,51-  Accidentes de transporte,Ignorada,0,INEC_CR_2023_C4
2023,51-  Accidentes de transporte,col_7,0,INEC_CR_2023_C4
2023,51-  Accidentes de transporte,col_8,0,INEC_CR_2023_C4
2023,51-  Accidentes de transporte,col_9,0,INEC_CR_2023_C4
2023,51-  Accidentes de transporte,col_10,0,INEC_CR_2023_C4
2023,51-  Accidentes de transporte,col_11,0,INEC_CR_2023_C4
2023,52- Envenenamiento accidental,col_1,89,INEC_CR_2023_C4
2023,52- Envenenamiento accidental,Menos de,0,INEC_CR_2023_C4
2023,52- Envenenamiento accidental,1 - 14,0,INEC_CR_2023_C4
2023,52- Envenenamiento accidental,15 - 64,80,INEC_CR_2023_C4
2023,52- Envenenamiento accidental,65 años,9,INEC_CR_2023_C4
2023,52- Envenenamiento accidental,Ignorada,0,INEC_CR_2023_C4
2023,52- Envenenamiento accidental,col_7,0,INEC_CR_2023_C4
2023,52- Envenenamiento accidental,col_8,0,INEC_CR_2023_C4
2023,52- Envenenamiento accidental,col_9,0,INEC_CR_2023_C4
2023,52- Envenenamiento accidental,col_10,0,INEC_CR_2023_C4
2023,52- Envenenamiento accidental,col_11,0,INEC_CR_2023_C4
2023,53- Contratiempos durante la atención médica reacciones anormales y complicaciones posteriores,col_1,41,INEC_CR_2023_C4
2023,53- Contratiempos durante la atención médica reacciones anormales y complicaciones posteriores,Menos de,0,INEC_CR_2023_C4
2023,53- Contratiempos durante la atención médica reacciones anormales y complicaciones posteriores,1 - 14,0,INEC_CR_2023_C4
2023,53- Contratiempos durante la atención médica reacciones anormales y complicaciones posteriores,15 - 64,9,INEC_CR_2023_C4
2023,53- Contratiempos durante la atención médica reacciones anormales y complicaciones posteriores,65 años,32,INEC_CR_2023_C4
2023,53- Contratiempos durante la atención médica reacciones anormales y complicaciones posteriores,Ignorada,0,INEC_CR_2023_C4
2023,53- Contratiempos durante la atención médica reacciones anormales y complicaciones posteriores,col_7,0,INEC_CR_2023_C4
2023,53- Contratiempos durante la atención médica reacciones anormales y complicaciones posteriores,col_8,0,INEC_CR_2023_C4
2023,53- Contratiempos durante la atención médica reacciones anormales y complicaciones posteriores,col_9,0,INEC_CR_2023_C4
2023,53- Contratiempos durante la atención médica reacciones anormales y complicaciones posteriores,col_10,0,INEC_CR_2023_C4
2023,53- Contratiempos durante la atención médica reacciones anormales y complicaciones posteriores,col_11,0,INEC_CR_2023_C4
2023,54- Caídas accidentales,col_1,152,INEC_CR_2023_C4
2023,54- Caídas accidentales,Menos de,0,INEC_CR_2023_C4
2023,54- Caídas accidentales,1 - 14,3,INEC_CR_2023_C4
2023,54- Caídas accidentales,15 - 64,71,INEC_CR_2023_C4
2023,54- Caídas accidentales,65 años,77,INEC_CR_2023_C4
2023,54- Caídas accidentales,Ignorada,1,INEC_CR_2023_C4
2023,54- Caídas accidentales,col_7,0,INEC_CR_2023_C4
2023,54- Caídas accidentales,col_8,0,INEC_CR_2023_C4
2023,54- Caídas accidentales,col_9,0,INEC_CR_2023_C4
2023,54- Caídas accidentales,col_10,0,INEC_CR_2023_C4
2023,54- Caídas accidentales,col_11,0,INEC_CR_2023_C4
2023,"55- Exposición a fuerzas mecánicas animadas e inanimadas, ahogamiento, sumersión accidental y otros",col_1,164,INEC_CR_2023_C4
2023,"55- Exposición a fuerzas mecánicas animadas e inanimadas, ahogamiento, sumersión accidental y otros",Menos de,3,INEC_CR_2023_C4
2023,"55- Exposición a fuerzas mecánicas animadas e inanimadas, ahogamiento, sumersión accidental y otros",1 - 14,18,INEC_CR_2023_C4
2023,"55- Exposición a fuerzas mecánicas animadas e inanimadas, ahogamiento, sumersión accidental y otros",15 - 64,129,INEC_CR_2023_C4
2023,"55- Exposición a fuerzas mecánicas animadas e inanimadas, ahogamiento, sumersión accidental y otros",65 años,14,INEC_CR_2023_C4
2023,"55- Exposición a fuerzas mecánicas animadas e inanimadas, ahogamiento, sumersión accidental y otros",Ignorada,0,INEC_CR_2023_C4
2023,"55- Exposición a fuerzas mecánicas animadas e inanimadas, ahogamiento, sumersión accidental y otros",col_7,0,INEC_CR_2023_C4
2023,"55- Exposición a fuerzas mecánicas animadas e inanimadas, ahogamiento, sumersión accidental y otros",col_8,0,INEC_CR_2023_C4
2023,"55- Exposición a fuerzas mecánicas animadas e inanimadas, ahogamiento, sumersión accidental y otros",col_9,0,INEC_CR_2023_C4
2023,"55- Exposición a fuerzas mecánicas animadas e inanimadas, ahogamiento, sumersión accidental y otros",col_10,0,INEC_CR_2023_C4
2023,"55- Exposición a fuerzas mecánicas animadas e inanimadas, ahogamiento, sumersión accidental y otros",col_11,0,INEC_CR_2023_C4
2023,"56- Contacto traumáticos con animales, fuerzas de la naturaleza, exceso de esfuerzo, exposición a otros factores",col_1,528,INEC_CR_2023_C4
2023,"56- Contacto traumáticos con animales, fuerzas de la naturaleza, exceso de esfuerzo, exposición a otros factores",Menos de,0,INEC_CR_2023_C4
2023,"56- Contacto traumáticos con animales, fuerzas de la naturaleza, exceso de esfuerzo, exposición a otros factores",1 - 14,1,INEC_CR_2023_C4
2023,"56- Contacto traumáticos con animales, fuerzas de la naturaleza, exceso de esfuerzo, exposición a otros factores",15 - 64,58,INEC_CR_2023_C4
2023,"56- Contacto traumáticos con animales, fuerzas de la naturaleza, exceso de esfuerzo, exposición a otros factores",65 años,467,INEC_CR_2023_C4
2023,"56- Contacto traumáticos con animales, fuerzas de la naturaleza, exceso de esfuerzo, exposición a otros factores",Ignorada,2,INEC_CR_2023_C4
2023,"56- Contacto traumáticos con animales, fuerzas de la naturaleza, exceso de esfuerzo, exposición a otros factores",col_7,0,INEC_CR_2023_C4
2023,"56- Contacto traumáticos con animales, fuerzas de la naturaleza, exceso de esfuerzo, exposición a otros factores",col_8,0,INEC_CR_2023_C4
2023,"56- Contacto traumáticos con animales, fuerzas de la naturaleza, exceso de esfuerzo, exposición a otros factores",col_9,0,INEC_CR_2023_C4
2023,"56- Contacto traumáticos con animales, fuerzas de la naturaleza, exceso de esfuerzo, exposición a otros factores",col_10,0,INEC_CR_2023_C4
2023,"56- Contacto traumáticos con animales, fuerzas de la naturaleza, exceso de esfuerzo, exposición a otros factores",col_11,0,INEC_CR_2023_C4
2023,"57- Accidentes causados por el fuego, corriente eléctrica, radiación, calor y sustancias calientes",col_1,37,INEC_CR_2023_C4
2023,"57- Accidentes causados por el fuego, corriente eléctrica, radiación, calor y sustancias calientes",Menos de,0,INEC_CR_2023_C4
2023,"57- Accidentes causados por el fuego, corriente eléctrica, radiación, calor y sustancias calientes",1 - 14,2,INEC_CR_2023_C4
2023,"57- Accidentes causados por el fuego, corriente eléctrica, radiación, calor y sustancias calientes",15 - 64,25,INEC_CR_2023_C4
2023,"57- Accidentes causados por el fuego, corriente eléctrica, radiación, calor y sustancias calientes",65 años,10,INEC_CR_2023_C4
2023,"57- Accidentes causados por el fuego, corriente eléctrica, radiación, calor y sustancias calientes",Ignorada,0,INEC_CR_2023_C4
2023,"57- Accidentes causados por el fuego, corriente eléctrica, radiación, calor y sustancias calientes",col_7,0,INEC_CR_2023_C4
2023,"57- Accidentes causados por el fuego, corriente eléctrica, radiación, calor y sustancias calientes",col_8,0,INEC_CR_2023_C4
2023,"57- Accidentes causados por el fuego, corriente eléctrica, radiación, calor y sustancias calientes",col_9,0,INEC_CR_2023_C4
2023,"57- Accidentes causados por el fuego, corriente eléctrica, radiación, calor y sustancias calientes",col_10,0,INEC_CR_2023_C4
2023,"57- Accidentes causados por el fuego, corriente eléctrica, radiación, calor y sustancias calientes",col_11,0,INEC_CR_2023_C4
2023,58- Secuelas de causas externas de morbilidad y de mortalidad,col_1,11,INEC_CR_2023_C4
2023,58- Secuelas de causas externas de morbilidad y de mortalidad,Menos de,0,INEC_CR_2023_C4
2023,58- Secuelas de causas externas de morbilidad y de mortalidad,1 - 14,0,INEC_CR_2023_C4
2023,58- Secuelas de causas externas de morbilidad y de mortalidad,15 - 64,5,INEC_CR_2023_C4
2023,58- Secuelas de causas externas de morbilidad y de mortalidad,65 años,6,INEC_CR_2023_C4
2023,58- Secuelas de causas externas de morbilidad y de mortalidad,Ignorada,0,INEC_CR_2023_C4
2023,58- Secuelas de causas externas de morbilidad y de mortalidad,col_7,0,INEC_CR_2023_C4
2023,58- Secuelas de causas externas de morbilidad y de mortalidad,col_8,0,INEC_CR_2023_C4
2023,58- Secuelas de causas externas de morbilidad y de mortalidad,col_9,0,INEC_CR_2023_C4
2023,58- Secuelas de causas externas de morbilidad y de mortalidad,col_10,0,INEC_CR_2023_C4
2023,58- Secuelas de causas externas de morbilidad y de mortalidad,col_11,0,INEC_CR_2023_C4
2023,59 - Drogas y medicamentos que causan efectos adversos en su uso terapéutico,col_1,3,INEC_CR_2023_C4
2023,59 - Drogas y medicamentos que causan efectos adversos en su uso terapéutico,Menos de,0,INEC_CR_2023_C4
2023,59 - Drogas y medicamentos que causan efectos adversos en su uso terapéutico,1 - 14,0,INEC_CR_2023_C4
2023,59 - Drogas y medicamentos que causan efectos adversos en su uso terapéutico,15 - 64,2,INEC_CR_2023_C4
2023,59 - Drogas y medicamentos que causan efectos adversos en su uso terapéutico,65 años,1,INEC_CR_2023_C4
2023,59 - Drogas y medicamentos que causan efectos adversos en su uso terapéutico,Ignorada,0,INEC_CR_2023_C4
2023,59 - Drogas y medicamentos que causan efectos adversos en su uso terapéutico,col_7,0,INEC_CR_2023_C4
2023,59 - Drogas y medicamentos que causan efectos adversos en su uso terapéutico,col_8,0,INEC_CR_2023_C4
2023,59 - Drogas y medicamentos que causan efectos adversos en su uso terapéutico,col_9,0,INEC_CR_2023_C4
2023,59 - Drogas y medicamentos que causan efectos adversos en su uso terapéutico,col_10,0,INEC_CR_2023_C4
2023,59 - Drogas y medicamentos que causan efectos adversos en su uso terapéutico,col_11,0,INEC_CR_2023_C4
2023,60- Suicidios y lesiones autoinflingidas,col_1,398,INEC_CR_2023_C4
2023,60- Suicidios y lesiones autoinflingidas,Menos de,0,INEC_CR_2023_C4
2023,60- Suicidios y lesiones autoinflingidas,1 - 14,10,INEC_CR_2023_C4
2023,60- Suicidios y lesiones autoinflingidas,15 - 64,351,INEC_CR_2023_C4
2023,60- Suicidios y lesiones autoinflingidas,65 años,33,INEC_CR_2023_C4
2023,60- Suicidios y lesiones autoinflingidas,Ignorada,4,INEC_CR_2023_C4
2023,60- Suicidios y lesiones autoinflingidas,col_7,0,INEC_CR_2023_C4
2023,60- Suicidios y lesiones autoinflingidas,col_8,0,INEC_CR_2023_C4
2023,60- Suicidios y lesiones autoinflingidas,col_9,0,INEC_CR_2023_C4
2023,60- Suicidios y lesiones autoinflingidas,col_10,0,INEC_CR_2023_C4
2023,60- Suicidios y lesiones autoinflingidas,col_11,0,INEC_CR_2023_C4
2023,61- Homicidios y lesiones infligidas intencionalmente por otra persona,col_1,849,INEC_CR_2023_C4
2023,61- Homicidios y lesiones infligidas intencionalmente por otra persona,Menos de,1,INEC_CR_2023_C4
2023,61- Homicidios y lesiones infligidas intencionalmente por otra persona,1 - 14,3,INEC_CR_2023_C4
2023,61- Homicidios y lesiones infligidas intencionalmente por otra persona,15 - 64,817,INEC_CR_2023_C4
2023,61- Homicidios y lesiones infligidas intencionalmente por otra persona,65 años,23,INEC_CR_2023_C4
2023,61- Homicidios y lesiones infligidas intencionalmente por otra persona,Ignorada,5,INEC_CR_2023_C4
2023,61- Homicidios y lesiones infligidas intencionalmente por otra persona,col_7,0,INEC_CR_2023_C4
2023,61- Homicidios y lesiones infligidas intencionalmente por otra persona,col_8,0,INEC_CR_2023_C4
2023,61- Homicidios y lesiones infligidas intencionalmente por otra persona,col_9,0,INEC_CR_2023_C4
2023,61- Homicidios y lesiones infligidas intencionalmente por otra persona,col_10,0,INEC_CR_2023_C4
2023,61- Homicidios y lesiones infligidas intencionalmente por otra persona,col_11,0,INEC_CR_2023_C4
2023,62- Eventos de intensión no determinada,col_1,10,INEC_CR_2023_C4
2023,62- Eventos de intensión no determinada,Menos de,1,INEC_CR_2023_C4
2023,62- Eventos de intensión no determinada,1 - 14,0,INEC_CR_2023_C4
2023,62- Eventos de intensión no determinada,15 - 64,7,INEC_CR_2023_C4
2023,62- Eventos de intensión no determinada,65 años,1,INEC_CR_2023_C4
2023,62- Eventos de intensión no determinada,Ignorada,1,INEC_CR_2023_C4
2023,62- Eventos de intensión no determinada,col_7,0,INEC_CR_2023_C4
2023,62- Eventos de intensión no determinada,col_8,0,INEC_CR_2023_C4
2023,62- Eventos de intensión no determinada,col_9,0,INEC_CR_2023_C4
2023,62- Eventos de intensión no determinada,col_10,0,INEC_CR_2023_C4
2023,62- Eventos de intensión no determinada,col_11,0,INEC_CR_2023_C4
